dob,salary,salary_inc,inflation,old_pension_pa,new_pension_pa,old_pension_20yr_pa,new_pension_20yr_pa,age,old_pension_total,new_pension_total_linear,new_pension_total_geomet,loss_percent,loss_pounds,number,binned_by_pc_loss,binned_by_pounds_loss,binned_by_salary,binned_by_age
1974,87500,0.04,0.025,18750,13670,18750,12950,47.5,375000,266200.0,266138.4909131288,29.013333333333332,108800.0,295,25-30%,100-150k,80k+,40-50
1974,92500,0.04,0.025,19230,14150,19230,13430,47.5,384600,275800.0,275740.6327031917,28.28913156526261,108800.0,265,25-30%,100-150k,80k+,40-50
1974,97500,0.04,0.025,19720,14640,19720,13920,47.5,394400,285600.0,285542.6705189532,27.586206896551722,108800.0,194,25-30%,100-150k,80k+,40-50
1974,102500,0.04,0.025,20200,15120,20200,14400,47.5,404000,295200.0,295144.5354936438,26.93069306930693,108800.0,154,25-30%,100-150k,80k+,40-50
1974,107500,0.04,0.025,20690,15610,20690,14890,47.5,413800,305000.0,304946.31817020953,26.292895118414695,108800.0,121,25-30%,100-150k,80k+,40-50
1974,112500,0.04,0.025,21170,16090,21170,15370,47.5,423400,314600.0,314547.956732677,25.69674067076051,108800.0,71,25-30%,100-150k,80k+,40-50
1974,117500,0.04,0.025,21660,16580,21660,15860,47.5,433200,324400.0,324349.52935925627,25.115420129270543,108800.0,57,25-30%,100-150k,80k+,40-50
1974,122500,0.04,0.025,22140,17070,22140,16350,47.5,442800,334200.0,334151.00971989724,24.525745257452574,108600.0,66,20-25%,100-150k,80k+,40-50
1974,127500,0.04,0.025,22630,17550,22630,16830,47.5,452600,343800.0,343752.37801030144,24.03888643393725,108800.0,37,20-25%,100-150k,80k+,40-50
1974,132500,0.04,0.025,23110,18040,23110,17320,47.5,462200,353600.0,353553.69814641686,23.49632193855474,108600.0,31,20-25%,100-150k,80k+,40-50
1974,137500,0.04,0.025,23600,18520,23600,17800,47.5,472000,363200.0,363154.9222438446,23.050847457627118,108800.0,30,20-25%,100-150k,80k+,40-50
1974,142500,0.04,0.025,24080,19010,24080,18290,47.5,481600,373000.0,372956.1068308342,22.54983388704319,108600.0,25,20-25%,100-150k,80k+,40-50
1974,147500,0.04,0.025,24570,19490,24570,18770,47.5,491400,382600.0,382557.2083859888,22.14082214082214,108800.0,16,20-25%,100-150k,80k+,40-50
1974,200000,0.04,0.025,29670,24590,29670,23870,47.5,593400,484600.0,484566.21648899635,18.335018537243005,108800.0,108,15-20%,100-150k,80k+,40-50
1969,2500,0.04,0.025,520,450,520,410,52.5,10400,8600.0,8594.12145619926,17.307692307692307,1800.0,428,15-20%,0-50k,0-20k,50-60
1969,7500,0.04,0.025,1570,1360,1570,1240,52.5,31400,26000.0,25982.500182171123,17.197452229299362,5400.0,482,15-20%,0-50k,0-20k,50-60
1969,12500,0.04,0.025,2630,2280,2630,2080,52.5,52600,43600.0,43571.01222549556,17.11026615969582,9000.0,555,15-20%,0-50k,0-20k,50-60
1969,17500,0.04,0.025,3690,3200,3690,2920,52.5,73800,61200.0,61159.52333345199,17.073170731707318,12600.0,673,15-20%,0-50k,0-20k,50-60
1969,22500,0.04,0.025,4740,4110,4740,3750,52.5,94800,78600.0,78547.9017562304,17.088607594936708,16200.0,906,15-20%,0-50k,20-40k,50-60
1969,27500,0.04,0.025,5800,5030,5800,4590,52.5,116000,96200.0,96136.41272186764,17.06896551724138,19800.0,989,15-20%,0-50k,20-40k,50-60
1969,32500,0.04,0.025,6850,5880,6850,5370,52.5,137000,112500.0,112426.94944638335,17.883211678832115,24500.0,1744,15-20%,0-50k,20-40k,50-60
1969,37500,0.04,0.025,7910,6460,7910,5920,52.5,158200,123800.0,123725.58082032012,21.74462705436157,34400.0,1471,20-25%,0-50k,20-40k,50-60
1969,42500,0.04,0.025,8960,6830,8960,6290,52.5,179200,131200.0,131129.78215186606,26.785714285714285,48000.0,3058,25-30%,0-50k,40-60k,50-60
1969,47500,0.04,0.025,10020,7220,10020,6680,52.5,200400,139000.0,138933.72570165485,30.63872255489022,61400.0,2708,30-35%,50-100k,40-60k,50-60
1969,52500,0.04,0.025,10980,7600,10980,7060,52.5,219600,146600.0,146537.16403225964,33.24225865209472,73000.0,2376,30-35%,50-100k,40-60k,50-60
1969,57500,0.04,0.025,11590,7970,11590,7430,52.5,231800,154000.0,153940.18545349472,33.56341673856773,77800.0,2328,30-35%,50-100k,40-60k,50-60
1969,62500,0.04,0.025,11970,8330,11970,7790,52.5,239400,161200.0,161142.85870761372,32.66499582289056,78200.0,2099,30-35%,50-100k,60-80k,50-60
1969,67500,0.04,0.025,12300,8660,12300,8120,52.5,246000,167800.0,167745.10748667707,31.788617886178862,78200.0,1038,30-35%,50-100k,60-80k,50-60
1969,72500,0.04,0.025,12640,9000,12640,8460,52.5,252800,174600.0,174547.24645223617,30.93354430379747,78200.0,956,30-35%,50-100k,60-80k,50-60
1969,77500,0.04,0.025,12980,9340,12980,8800,52.5,259600,181400.0,181349.2249360803,30.12326656394453,78200.0,663,30-35%,50-100k,60-80k,50-60
1969,82500,0.04,0.025,13310,9670,13310,9130,52.5,266200,188000.0,187951.0082635076,29.376408715251692,78200.0,520,25-30%,50-100k,80k+,50-60
1969,87500,0.04,0.025,13650,10010,13650,9470,52.5,273000,194800.0,194752.71916083954,28.644688644688646,78200.0,476,25-30%,50-100k,80k+,50-60
1969,92500,0.04,0.025,13990,10350,13990,9810,52.5,279800,201600.0,201554.31457187783,27.94853466761973,78200.0,316,25-30%,50-100k,80k+,50-60
1969,97500,0.04,0.025,14320,10680,14320,10140,52.5,286400,208200.0,208155.7633411341,27.304469273743017,78200.0,265,25-30%,50-100k,80k+,50-60
1969,102500,0.04,0.025,14660,11020,14660,10480,52.5,293200,215000.0,214957.16293238153,26.671214188267395,78200.0,218,25-30%,50-100k,80k+,50-60
1969,107500,0.04,0.025,15000,11350,15000,10810,52.5,300000,221600.0,221558.43917578968,26.133333333333333,78400.0,162,25-30%,50-100k,80k+,50-60
1969,112500,0.04,0.025,15330,11690,15330,11150,52.5,306600,228400.0,228359.676912784,25.505544683626876,78200.0,123,25-30%,50-100k,80k+,50-60
1969,117500,0.04,0.025,15670,12030,15670,11490,52.5,313400,235200.0,235160.8430488595,24.952137843012125,78200.0,106,20-25%,50-100k,80k+,50-60
1969,122500,0.04,0.025,16010,12360,16010,11820,52.5,320200,241800.0,241761.91213721375,24.484697064334792,78400.0,102,20-25%,50-100k,80k+,50-60
1969,127500,0.04,0.025,16340,12700,16340,12160,52.5,326800,248600.0,248562.95422706573,23.929008567931458,78200.0,67,20-25%,50-100k,80k+,50-60
1969,132500,0.04,0.025,16680,13040,16680,12500,52.5,333600,255400.0,255363.94080544423,23.441247002398082,78200.0,67,20-25%,50-100k,80k+,50-60
1969,137500,0.04,0.025,17020,13370,17020,12830,52.5,340400,262000.0,261964.84937521696,23.031727379553466,78400.0,49,20-25%,50-100k,80k+,50-60
1969,142500,0.04,0.025,17350,13710,17350,13170,52.5,347000,268800.0,268765.73879614286,22.53602305475504,78200.0,50,20-25%,50-100k,80k+,50-60
1969,147500,0.04,0.025,17690,14050,17690,13510,52.5,353800,275600.0,275566.5843130998,22.10288298473714,78200.0,30,20-25%,50-100k,80k+,50-60
1969,200000,0.04,0.025,21220,17580,21220,17040,52.5,424400,346200.0,346173.39971650724,18.426013195098964,78200.0,217,15-20%,50-100k,80k+,50-60
1964,2500,0.04,0.025,330,290,330,260,57.5,6600,5500.0,5494.8284325241275,16.666666666666668,1100.0,406,15-20%,0-50k,0-20k,50-60
1964,7500,0.04,0.025,990,870,990,790,57.5,19800,16600.0,16587.817439659284,16.161616161616163,3200.0,495,15-20%,0-50k,0-20k,50-60
1964,12500,0.04,0.025,1660,1460,1660,1330,57.5,33200,27900.0,27880.86045416727,15.963855421686747,5300.0,562,15-20%,0-50k,0-20k,50-60
1964,17500,0.04,0.025,2330,2050,2330,1880,57.5,46600,39300.0,39276.76623172798,15.665236051502147,7300.0,634,15-20%,0-50k,0-20k,50-60
1964,22500,0.04,0.025,2990,2630,2990,2410,57.5,59800,50400.0,50369.6587720729,15.719063545150501,9400.0,801,15-20%,0-50k,20-40k,50-60
1964,27500,0.04,0.025,3660,3230,3660,2960,57.5,73200,61900.0,61862.79041016006,15.437158469945356,11300.0,843,15-20%,0-50k,20-40k,50-60
1964,32500,0.04,0.025,4320,3810,4320,3490,57.5,86400,73000.0,72955.68025036233,15.50925925925926,13400.0,1452,15-20%,0-50k,20-40k,50-60
1964,37500,0.04,0.025,4990,4260,4990,3910,57.5,99800,81700.0,81652.62772640682,18.13627254509018,18100.0,1079,15-20%,0-50k,20-40k,50-60
1964,42500,0.04,0.025,5650,4510,5650,4160,57.5,113000,86700.0,86655.36214014224,23.27433628318584,26300.0,2231,20-25%,0-50k,40-60k,50-60
1964,47500,0.04,0.025,6330,4770,6330,4420,57.5,126600,91900.0,91857.8899084378,27.40916271721959,34700.0,2019,25-30%,0-50k,40-60k,50-60
1964,52500,0.04,0.025,7000,5020,7000,4670,57.5,140000,96900.0,96860.06432536134,30.785714285714285,43100.0,1902,30-35%,0-50k,40-60k,50-60
1964,57500,0.04,0.025,7490,5260,7490,4910,57.5,149800,101700.0,101661.95041539404,32.10947930574099,48100.0,1916,30-35%,0-50k,40-60k,50-60
1964,62500,0.04,0.025,7740,5490,7740,5140,57.5,154800,106300.0,106263.59793745808,31.330749354005167,48500.0,1715,30-35%,0-50k,60-80k,50-60
1964,67500,0.04,0.025,7940,5700,7940,5350,57.5,158800,110500.0,110464.98230030136,30.415617128463477,48300.0,868,30-35%,0-50k,60-80k,50-60
1964,72500,0.04,0.025,8150,5900,8150,5550,57.5,163000,114500.0,114466.20624675245,29.754601226993866,48500.0,842,25-30%,0-50k,60-80k,50-60
1964,77500,0.04,0.025,8360,6110,8360,5760,57.5,167200,118700.0,118667.40254654201,29.007177033492823,48500.0,575,25-30%,0-50k,60-80k,50-60
1964,82500,0.04,0.025,8560,6310,8560,5960,57.5,171200,122700.0,122668.46568711399,28.32943925233645,48500.0,513,25-30%,0-50k,80k+,50-60
1964,87500,0.04,0.025,8770,6520,8770,6170,57.5,175400,126900.0,126869.50980659785,27.651083238312427,48500.0,545,25-30%,0-50k,80k+,50-60
1964,92500,0.04,0.025,8980,6730,8980,6380,57.5,179600,131100.0,131070.48698654003,27.00445434298441,48500.0,354,25-30%,0-50k,80k+,50-60
1964,97500,0.04,0.025,9180,6930,9180,6580,57.5,183600,135100.0,135071.3611164334,26.416122004357298,48500.0,271,25-30%,0-50k,80k+,50-60
1964,102500,0.04,0.025,9390,7140,9390,6790,57.5,187800,139300.0,139272.22489555116,25.82534611288605,48500.0,289,25-30%,0-50k,80k+,50-60
1964,107500,0.04,0.025,9590,7340,9590,6990,57.5,191800,143300.0,143273.000445202,25.286757038581857,48500.0,211,25-30%,0-50k,80k+,50-60
1964,112500,0.04,0.025,9800,7550,9800,7200,57.5,196000,147500.0,147473.76948027866,24.744897959183675,48500.0,180,20-25%,0-50k,80k+,50-60
1964,117500,0.04,0.025,10010,7760,10010,7410,57.5,200200,151700.0,151674.49591334534,24.225774225774227,48500.0,124,20-25%,0-50k,80k+,50-60
1964,122500,0.04,0.025,10210,7960,10210,7610,57.5,204200,155700.0,155675.15130316128,23.75122428991185,48500.0,130,20-25%,0-50k,80k+,50-60
1964,127500,0.04,0.025,10420,8170,10420,7820,57.5,208400,159900.0,159875.804158358,23.272552783109404,48500.0,117,20-25%,0-50k,80k+,50-60
1964,132500,0.04,0.025,10620,8370,10620,8020,57.5,212400,163900.0,163876.39480626243,22.83427495291902,48500.0,70,20-25%,0-50k,80k+,50-60
1964,137500,0.04,0.025,10830,8580,10830,8230,57.5,216600,168100.0,168076.98472310652,22.39150507848569,48500.0,81,20-25%,0-50k,80k+,50-60
1964,142500,0.04,0.025,11040,8790,11040,8440,57.5,220800,172300.0,172277.54587048845,21.965579710144926,48500.0,72,20-25%,0-50k,80k+,50-60
1964,147500,0.04,0.025,11240,8990,11240,8640,57.5,224800,176300.0,176278.0554315168,21.57473309608541,48500.0,61,20-25%,0-50k,80k+,50-60
1964,200000,0.04,0.025,13410,11160,13410,10810,57.5,268200,219700.0,219682.39106640278,18.08351976137211,48500.0,309,15-20%,0-50k,80k+,50-60
1959,2500,0.04,0.025,140,130,140,120,62.5,2800,2500.0,2498.7363030795086,10.714285714285714,300.0,310,10-15%,0-50k,0-20k,60-70
1959,7500,0.04,0.025,440,400,440,370,62.5,8800,7700.0,7696.307459952156,12.5,1100.0,451,10-15%,0-50k,0-20k,60-70
1959,12500,0.04,0.025,750,680,750,630,62.5,15000,13100.0,13093.971141994261,12.666666666666666,1900.0,461,10-15%,0-50k,0-20k,60-70
1959,17500,0.04,0.025,1060,960,1060,890,62.5,21200,18500.0,18491.632652863238,12.735849056603774,2700.0,487,10-15%,0-50k,0-20k,60-70
1959,22500,0.04,0.025,1360,1230,1360,1140,62.5,27200,23700.0,23689.203044529495,12.867647058823529,3500.0,590,10-15%,0-50k,20-40k,60-70
1959,27500,0.04,0.025,1670,1510,1670,1400,62.5,33400,29100.0,29086.864231345564,12.874251497005988,4300.0,579,10-15%,0-50k,20-40k,60-70
1959,32500,0.04,0.025,1970,1780,1970,1650,62.5,39400,34300.0,34284.43473306141,12.944162436548224,5100.0,835,10-15%,0-50k,20-40k,60-70
1959,37500,0.04,0.025,2280,2050,2280,1900,62.5,45600,39500.0,39482.00507421583,13.37719298245614,6100.0,643,10-15%,0-50k,20-40k,60-70
1959,42500,0.04,0.025,2580,2190,2580,2040,62.5,51600,42300.0,42283.197055143784,18.023255813953487,9300.0,1166,15-20%,0-50k,40-60k,60-70
1959,47500,0.04,0.025,2890,2330,2890,2180,62.5,57800,45100.0,45084.240889450506,21.972318339100347,12700.0,1035,20-25%,0-50k,40-60k,60-70
1959,52500,0.04,0.025,3200,2470,3200,2320,62.5,64000,47900.0,47885.162586872924,25.15625,16100.0,934,25-30%,0-50k,40-60k,60-70
1959,57500,0.04,0.025,3490,2600,3490,2450,62.5,69800,50500.0,50485.926862504886,27.650429799426934,19300.0,969,25-30%,0-50k,40-60k,60-70
1959,62500,0.04,0.025,3620,2710,3620,2560,62.5,72400,52700.0,52686.5146152709,27.209944751381215,19700.0,907,25-30%,0-50k,60-80k,60-70
1959,67500,0.04,0.025,3710,2810,3710,2660,62.5,74200,54700.0,54687.00788383657,26.28032345013477,19500.0,528,25-30%,0-50k,60-80k,60-70
1959,72500,0.04,0.025,3810,2900,3810,2750,62.5,76200,56500.0,56487.42195009392,25.853018372703414,19700.0,487,25-30%,0-50k,60-80k,60-70
1959,77500,0.04,0.025,3900,2990,3900,2840,62.5,78000,58300.0,58287.81043395662,25.256410256410255,19700.0,373,25-30%,0-50k,60-80k,60-70
1959,82500,0.04,0.025,3990,3080,3990,2930,62.5,79800,60100.0,60088.17563561006,24.68671679197995,19700.0,310,20-25%,0-50k,80k+,60-70
1959,87500,0.04,0.025,4080,3170,4080,3020,62.5,81600,61900.0,61888.51958746735,24.142156862745097,19700.0,320,20-25%,0-50k,80k+,60-70
1959,92500,0.04,0.025,4170,3270,4170,3120,62.5,83400,63900.0,63888.87901908272,23.381294964028775,19500.0,262,20-25%,0-50k,80k+,60-70
1959,97500,0.04,0.025,4270,3360,4270,3210,62.5,85400,65700.0,65689.18378936386,23.06791569086651,19700.0,213,20-25%,0-50k,80k+,60-70
1959,102500,0.04,0.025,4360,3450,4360,3300,62.5,87200,67500.0,67489.47229863076,22.591743119266056,19700.0,185,20-25%,0-50k,80k+,60-70
1959,107500,0.04,0.025,4450,3540,4450,3390,62.5,89000,69300.0,69289.74581463462,22.134831460674157,19700.0,153,20-25%,0-50k,80k+,60-70
1959,112500,0.04,0.025,4540,3630,4540,3480,62.5,90800,71100.0,71090.00547666669,21.696035242290748,19700.0,142,20-25%,0-50k,80k+,60-70
1959,117500,0.04,0.025,4630,3730,4630,3580,62.5,92600,73100.0,73090.27898688642,21.05831533477322,19500.0,106,20-25%,0-50k,80k+,60-70
1959,122500,0.04,0.025,4730,3820,4730,3670,62.5,94600,74900.0,74890.51265325632,20.824524312896404,19700.0,93,20-25%,0-50k,80k+,60-70
1959,127500,0.04,0.025,4820,3910,4820,3760,62.5,96400,76700.0,76690.73534879819,20.435684647302903,19700.0,76,20-25%,0-50k,80k+,60-70
1959,132500,0.04,0.025,4910,4000,4910,3850,62.5,98200,78500.0,78490.94782849749,20.061099796334013,19700.0,55,20-25%,0-50k,80k+,60-70
1959,137500,0.04,0.025,5000,4090,5000,3940,62.5,100000,80300.0,80291.15077961236,19.7,19700.0,37,15-20%,0-50k,80k+,60-70
1959,142500,0.04,0.025,5090,4190,5090,4040,62.5,101800,82300.0,82291.36586605258,19.155206286836936,19500.0,38,15-20%,0-50k,80k+,60-70
1959,147500,0.04,0.025,5190,4280,5190,4130,62.5,103800,84100.0,84091.55069489428,18.978805394990367,19700.0,42,15-20%,0-50k,80k+,60-70
1959,200000,0.04,0.025,6150,5250,6150,5100,62.5,123000,103500.0,103493.13462715341,15.853658536585366,19500.0,265,15-20%,0-50k,80k+,60-70
1956,2500,0.04,0.025,40,40,40,30,65.5,800,700.0,695.4639219751655,12.5,100.0,300,10-15%,0-50k,0-20k,60-70
1956,7500,0.04,0.025,140,130,140,120,65.5,2800,2500.0,2498.7363030795086,10.714285714285714,300.0,378,10-15%,0-50k,0-20k,60-70
1956,12500,0.04,0.025,240,230,240,220,65.5,4800,4500.0,4499.29815324205,6.25,300.0,376,5-10%,0-50k,0-20k,60-70
1956,17500,0.04,0.025,340,330,340,320,65.5,6800,6500.0,6499.514139394093,4.411764705882353,300.0,367,0-5%,0-50k,0-20k,60-70
1956,22500,0.04,0.025,440,420,440,400,65.5,8800,8200.0,8198.459319267884,6.818181818181818,600.0,434,5-10%,0-50k,20-40k,60-70
1956,27500,0.04,0.025,540,520,540,500,65.5,10800,10200.0,10198.761483003962,5.555555555555555,600.0,358,5-10%,0-50k,20-40k,60-70
1956,32500,0.04,0.025,640,610,640,590,65.5,12800,12000.0,11998.947290490989,6.25,800.0,384,5-10%,0-50k,20-40k,60-70
1956,37500,0.04,0.025,740,710,740,680,65.5,14800,13900.0,13897.955066084181,6.081081081081081,900.0,319,5-10%,0-50k,20-40k,60-70
1956,42500,0.04,0.025,840,780,840,750,65.5,16800,15300.0,15298.142224505942,8.928571428571429,1500.0,478,5-10%,0-50k,40-60k,60-70
1956,47500,0.04,0.025,940,860,940,830,65.5,18800,16900.0,16898.31813966797,10.106382978723405,1900.0,367,10-15%,0-50k,40-60k,60-70
1956,52500,0.04,0.025,1040,940,1040,910,65.5,20800,18500.0,18498.46361921466,11.057692307692308,2300.0,308,10-15%,0-50k,40-60k,60-70
1956,57500,0.04,0.025,1140,1010,1140,980,65.5,22800,19900.0,19898.57171989507,12.719298245614034,2900.0,393,10-15%,0-50k,40-60k,60-70
1956,62500,0.04,0.025,1190,1060,1190,1030,65.5,23800,20900.0,20898.6400663503,12.184873949579831,2900.0,351,10-15%,0-50k,60-80k,60-70
1956,67500,0.04,0.025,1220,1090,1220,1060,65.5,24400,21500.0,21498.678021982305,11.885245901639344,2900.0,201,10-15%,0-50k,60-80k,60-70
1956,72500,0.04,0.025,1250,1120,1250,1090,65.5,25000,22100.0,22098.71391636279,11.6,2900.0,217,10-15%,0-50k,60-80k,60-70
1956,77500,0.04,0.025,1280,1150,1280,1120,65.5,25600,22700.0,22698.7479129706,11.328125,2900.0,179,10-15%,0-50k,60-80k,60-70
1956,82500,0.04,0.025,1310,1180,1310,1150,65.5,26200,23300.0,23298.78015844191,11.068702290076336,2900.0,144,10-15%,0-50k,80k+,60-70
1956,87500,0.04,0.025,1340,1210,1340,1180,65.5,26800,23900.0,23898.810784684327,10.82089552238806,2900.0,178,10-15%,0-50k,80k+,60-70
1956,92500,0.04,0.025,1370,1240,1370,1210,65.5,27400,24500.0,24498.839910681494,10.583941605839415,2900.0,147,10-15%,0-50k,80k+,60-70
1956,97500,0.04,0.025,1400,1270,1400,1240,65.5,28000,25100.0,25098.86764403771,10.357142857142858,2900.0,114,10-15%,0-50k,80k+,60-70
1956,102500,0.04,0.025,1430,1300,1430,1270,65.5,28600,25700.0,25698.894082306764,10.13986013986014,2900.0,117,10-15%,0-50k,80k+,60-70
1956,107500,0.04,0.025,1460,1330,1460,1300,65.5,29200,26300.0,26298.91931413838,9.931506849315069,2900.0,64,5-10%,0-50k,80k+,60-70
1956,112500,0.04,0.025,1490,1360,1490,1330,65.5,29800,26900.0,26898.943420272077,9.731543624161073,2900.0,86,5-10%,0-50k,80k+,60-70
1956,117500,0.04,0.025,1520,1390,1520,1360,65.5,30400,27500.0,27498.96647439933,9.539473684210526,2900.0,57,5-10%,0-50k,80k+,60-70
1956,122500,0.04,0.025,1550,1420,1550,1390,65.5,31000,28100.0,28098.98854391688,9.35483870967742,2900.0,52,5-10%,0-50k,80k+,60-70
1956,127500,0.04,0.025,1580,1450,1580,1420,65.5,31600,28700.0,28699.009690584902,9.177215189873417,2900.0,39,5-10%,0-50k,80k+,60-70
1956,132500,0.04,0.025,1610,1480,1610,1450,65.5,32200,29300.0,29299.029971103588,9.006211180124224,2900.0,34,5-10%,0-50k,80k+,60-70
1956,137500,0.04,0.025,1640,1510,1640,1480,65.5,32800,29900.0,29899.04943762151,8.841463414634147,2900.0,31,5-10%,0-50k,80k+,60-70
1956,142500,0.04,0.025,1670,1540,1670,1510,65.5,33400,30500.0,30499.068138183255,8.682634730538922,2900.0,19,5-10%,0-50k,80k+,60-70
1956,147500,0.04,0.025,1700,1570,1700,1540,65.5,34000,31100.0,31099.086117125116,8.529411764705882,2900.0,22,5-10%,0-50k,80k+,60-70
1956,200000,0.04,0.025,2020,1890,2020,1860,65.5,40400,37500.0,37499.24209233685,7.178217821782178,2900.0,124,5-10%,0-50k,80k+,60-70
