dob,salary,salary_inc,inflation,old_pension_pa,new_pension_pa,old_pension_20yr_pa,new_pension_20yr_pa,age,old_pension_total,new_pension_total_linear,new_pension_total_geomet,loss_percent,loss_pounds,number,binned_by_pc_loss,binned_by_pounds_loss,binned_by_salary,binned_by_age
1974,87500,0.04,0.028,18420,12990,18420,11930,47.5,368400,249200.0,249057.54723419706,32.356134636264926,119200.0,295,30-35%,100-150k,80k+,40-50
1974,92500,0.04,0.028,18880,13450,18880,12390,47.5,377600,258400.0,258262.62372084326,31.56779661016949,119200.0,265,30-35%,100-150k,80k+,40-50
1974,97500,0.04,0.028,19340,13910,19340,12850,47.5,386800,267600.0,267467.3506970818,30.816959669079626,119200.0,194,30-35%,100-150k,80k+,40-50
1974,102500,0.04,0.028,19800,14370,19800,13310,47.5,396000,276800.0,276671.76307045313,30.1010101010101,119200.0,154,30-35%,100-150k,80k+,40-50
1974,107500,0.04,0.028,20260,14830,20260,13770,47.5,405200,286000.0,285875.8912480763,29.41757156959526,119200.0,121,25-30%,100-150k,80k+,40-50
1974,112500,0.04,0.028,20720,15280,20720,14220,47.5,414400,295000.0,294879.6802659855,28.812741312741313,119400.0,71,25-30%,100-150k,80k+,40-50
1974,117500,0.04,0.028,21180,15740,21180,14680,47.5,423600,304200.0,304083.32152095623,28.186968838526912,119400.0,57,25-30%,100-150k,80k+,40-50
1974,122500,0.04,0.028,21640,16200,21640,15140,47.5,432800,313400.0,313286.7487927506,27.587800369685766,119400.0,66,25-30%,100-150k,80k+,40-50
1974,127500,0.04,0.028,22100,16660,22100,15600,47.5,442000,322600.0,322489.9804107313,27.013574660633484,119400.0,37,25-30%,100-150k,80k+,40-50
1974,132500,0.04,0.028,22560,17120,22560,16060,47.5,451200,331800.0,331693.0326684122,26.46276595744681,119400.0,31,25-30%,100-150k,80k+,40-50
1974,137500,0.04,0.028,23020,17580,23020,16520,47.5,460400,341000.0,340895.920098546,25.93397046046916,119400.0,30,25-30%,100-150k,80k+,40-50
1974,142500,0.04,0.028,23480,18040,23480,16980,47.5,469600,350200.0,350098.655704771,25.425894378194208,119400.0,25,25-30%,100-150k,80k+,40-50
1974,147500,0.04,0.028,23940,18500,23940,17440,47.5,478800,359400.0,359301.25115761557,24.93734335839599,119400.0,16,20-25%,100-150k,80k+,40-50
1974,200000,0.04,0.028,28770,23330,28770,22270,47.5,575400,456000.0,455922.177157929,20.75078206465068,119400.0,108,20-25%,100-150k,80k+,40-50
1969,2500,0.04,0.028,510,430,510,370,52.5,10200,8000.0,7985.768109696352,21.568627450980394,2200.0,428,20-25%,0-50k,0-20k,50-60
1969,7500,0.04,0.028,1540,1310,1540,1130,52.5,30800,24400.0,24358.00631397103,20.77922077922078,6400.0,482,20-25%,0-50k,0-20k,50-60
1969,12500,0.04,0.028,2570,2200,2570,1900,52.5,51400,41000.0,40930.58118063731,20.233463035019454,10400.0,555,20-25%,0-50k,0-20k,50-60
1969,17500,0.04,0.028,3610,3090,3610,2670,52.5,72200,57600.0,57503.15206738961,20.221606648199447,14600.0,673,20-25%,0-50k,0-20k,50-60
1969,22500,0.04,0.028,4640,3960,4640,3420,52.5,92800,73800.0,73675.04612514716,20.474137931034484,19000.0,906,20-25%,0-50k,20-40k,50-60
1969,27500,0.04,0.028,5680,4850,5680,4200,52.5,113600,90500.0,90352.37021091658,20.33450704225352,23100.0,989,20-25%,0-50k,20-40k,50-60
1969,32500,0.04,0.028,6710,5670,6710,4910,52.5,134200,105800.0,105627.3615387598,21.162444113263785,28400.0,1744,20-25%,0-50k,20-40k,50-60
1969,37500,0.04,0.028,7740,6230,7740,5420,52.5,154800,116500.0,116321.92527511777,24.74160206718346,38300.0,1471,20-25%,0-50k,20-40k,50-60
1969,42500,0.04,0.028,8770,6590,8770,5780,52.5,175400,123700.0,123532.31467774214,29.475484606613456,51700.0,3058,25-30%,50-100k,40-60k,50-60
1969,47500,0.04,0.028,9810,6960,9810,6150,52.5,196200,131100.0,130941.79964775452,33.18042813455658,65100.0,2708,30-35%,50-100k,40-60k,50-60
1969,52500,0.04,0.028,10810,7330,10810,6520,52.5,216200,138500.0,138350.26811707937,35.93894542090657,77700.0,2376,35-40%,50-100k,40-60k,50-60
1969,57500,0.04,0.028,11500,7690,11500,6880,52.5,230000,145700.0,145557.6798952818,36.65217391304348,84300.0,2328,35-40%,50-100k,40-60k,50-60
1969,62500,0.04,0.028,11870,8040,11870,7230,52.5,237400,152700.0,152564.21410688778,35.678180286436394,84700.0,2099,35-40%,50-100k,60-80k,50-60
1969,67500,0.04,0.028,12190,8360,12190,7550,52.5,243800,159100.0,158969.68398702238,34.741591468416736,84700.0,1038,30-35%,50-100k,60-80k,50-60
1969,72500,0.04,0.028,12520,8680,12520,7870,52.5,250400,165500.0,165374.72997339017,33.905750798722046,84900.0,956,30-35%,50-100k,60-80k,50-60
1969,77500,0.04,0.028,12840,9010,12840,8200,52.5,256800,172100.0,171979.53984855884,32.982866043613704,84700.0,663,30-35%,50-100k,60-80k,50-60
1969,82500,0.04,0.028,13160,9330,13160,8520,52.5,263200,178500.0,178383.86370407892,32.180851063829785,84700.0,520,30-35%,50-100k,80k+,50-60
1969,87500,0.04,0.028,13490,9650,13490,8840,52.5,269800,184900.0,184787.8877567372,31.467753891771682,84900.0,476,30-35%,50-100k,80k+,50-60
1969,92500,0.04,0.028,13810,9980,13810,9170,52.5,276200,191500.0,191391.75543285016,30.666183924692252,84700.0,316,30-35%,50-100k,80k+,50-60
1969,97500,0.04,0.028,14130,10300,14130,9490,52.5,282600,197900.0,197795.2591970738,29.97169143665959,84700.0,265,25-30%,50-100k,80k+,50-60
1969,102500,0.04,0.028,14460,10630,14460,9820,52.5,289200,204500.0,204398.64246207257,29.28769017980636,84700.0,218,25-30%,50-100k,80k+,50-60
1969,107500,0.04,0.028,14780,10950,14780,10140,52.5,295600,210900.0,210801.72073049223,28.653585926928283,84700.0,162,25-30%,50-100k,80k+,50-60
1969,112500,0.04,0.028,15100,11270,15100,10460,52.5,302000,217300.0,217204.61746637107,28.04635761589404,84700.0,123,25-30%,50-100k,80k+,50-60
1969,117500,0.04,0.028,15430,11600,15430,10790,52.5,308600,223900.0,223807.43109283294,27.446532728451068,84700.0,106,25-30%,50-100k,80k+,50-60
1969,122500,0.04,0.028,15750,11920,15750,11110,52.5,315000,230300.0,230210.00528984627,26.88888888888889,84700.0,102,25-30%,50-100k,80k+,50-60
1969,127500,0.04,0.028,16070,12240,16070,11430,52.5,321400,236700.0,236612.44014812357,26.353453640323583,84700.0,67,25-30%,50-100k,80k+,50-60
1969,132500,0.04,0.028,16400,12570,16400,11760,52.5,328000,243300.0,243214.81680847213,25.823170731707318,84700.0,67,25-30%,50-100k,80k+,50-60
1969,137500,0.04,0.028,16720,12890,16720,12080,52.5,334400,249700.0,249617.001359754,25.32894736842105,84700.0,49,25-30%,50-100k,80k+,50-60
1969,142500,0.04,0.028,17050,13210,17050,12400,52.5,341000,256100.0,256019.07663643948,24.897360703812318,84900.0,50,20-25%,50-100k,80k+,50-60
1969,147500,0.04,0.028,17370,13540,17370,12730,52.5,347400,262700.0,262621.1107762086,24.3811168681635,84700.0,30,20-25%,50-100k,80k+,50-60
1969,200000,0.04,0.028,20770,16930,20770,16120,52.5,415400,330500.0,330437.3002578537,20.43813192103996,84900.0,217,20-25%,50-100k,80k+,50-60
1964,2500,0.04,0.028,320,280,320,240,57.5,6400,5200.0,5190.268031868722,18.75,1200.0,406,15-20%,0-50k,0-20k,50-60
1964,7500,0.04,0.028,970,850,970,740,57.5,19400,15900.0,15875.937494381717,18.04123711340206,3500.0,495,15-20%,0-50k,0-20k,50-60
1964,12500,0.04,0.028,1630,1430,1630,1240,57.5,32600,26700.0,26657.24560112913,18.098159509202453,5900.0,562,15-20%,0-50k,0-20k,50-60
1964,17500,0.04,0.028,2300,2010,2300,1750,57.5,46000,37600.0,37543.15255951177,18.26086956521739,8400.0,634,15-20%,0-50k,0-20k,50-60
1964,22500,0.04,0.028,2950,2580,2950,2240,57.5,59000,48200.0,48124.162252455804,18.305084745762713,10800.0,801,15-20%,0-50k,20-40k,50-60
1964,27500,0.04,0.028,3610,3160,3610,2750,57.5,72200,59100.0,59010.063513340734,18.14404432132964,13100.0,843,15-20%,0-50k,20-40k,50-60
1964,32500,0.04,0.028,4260,3730,4260,3250,57.5,85200,69800.0,69695.63064190597,18.07511737089202,15400.0,1452,15-20%,0-50k,20-40k,50-60
1964,37500,0.04,0.028,4920,4170,4920,3640,57.5,98400,78100.0,77986.28119582833,20.630081300813007,20300.0,1079,20-25%,0-50k,20-40k,50-60
1964,42500,0.04,0.028,5580,4420,5580,3890,57.5,111600,83100.0,82993.13884189882,25.537634408602152,28500.0,2231,25-30%,0-50k,40-60k,50-60
1964,47500,0.04,0.028,6240,4670,6240,4140,57.5,124800,88100.0,87999.21569230767,29.40705128205128,36700.0,2019,25-30%,0-50k,40-60k,50-60
1964,52500,0.04,0.028,6900,4920,6900,4390,57.5,138000,93100.0,93004.63802296465,32.53623188405797,44900.0,1902,30-35%,0-50k,40-60k,50-60
1964,57500,0.04,0.028,7450,5150,7450,4620,57.5,149000,97700.0,97609.13517524078,34.42953020134228,51300.0,1916,30-35%,50-100k,40-60k,50-60
1964,62500,0.04,0.028,7700,5380,7700,4850,57.5,154000,102300.0,102213.22697903845,33.57142857142857,51700.0,1715,30-35%,50-100k,60-80k,50-60
1964,67500,0.04,0.028,7900,5580,7900,5050,57.5,158000,106300.0,106216.49661095135,32.721518987341774,51700.0,868,30-35%,50-100k,60-80k,50-60
1964,72500,0.04,0.028,8100,5780,8100,5250,57.5,162000,110300.0,110219.52864254241,31.91358024691358,51700.0,842,30-35%,50-100k,60-80k,50-60
1964,77500,0.04,0.028,8300,5980,8300,5450,57.5,166000,114300.0,114222.34807930823,31.14457831325301,51700.0,575,30-35%,50-100k,60-80k,50-60
1964,82500,0.04,0.028,8500,6180,8500,5650,57.5,170000,118300.0,118224.97653502075,30.41176470588235,51700.0,513,30-35%,50-100k,80k+,50-60
1964,87500,0.04,0.028,8700,6380,8700,5850,57.5,174000,122300.0,122227.43278820763,29.71264367816092,51700.0,545,25-30%,50-100k,80k+,50-60
1964,92500,0.04,0.028,8900,6580,8900,6050,57.5,178000,126300.0,126229.73323250224,29.04494382022472,51700.0,354,25-30%,50-100k,80k+,50-60
1964,97500,0.04,0.028,9100,6780,9100,6250,57.5,182000,130300.0,130231.89224375918,28.406593406593405,51700.0,271,25-30%,50-100k,80k+,50-60
1964,102500,0.04,0.028,9300,6980,9300,6450,57.5,186000,134300.0,134233.92248135403,27.795698924731184,51700.0,289,25-30%,50-100k,80k+,50-60
1964,107500,0.04,0.028,9500,7180,9500,6650,57.5,190000,138300.0,138235.83513704073,27.210526315789473,51700.0,211,25-30%,50-100k,80k+,50-60
1964,112500,0.04,0.028,9710,7390,9710,6860,57.5,194200,142500.0,142437.72772896677,26.622039134912463,51700.0,180,25-30%,50-100k,80k+,50-60
1964,117500,0.04,0.028,9910,7590,9910,7060,57.5,198200,146500.0,146439.42919967033,26.08476286579213,51700.0,124,25-30%,50-100k,80k+,50-60
1964,122500,0.04,0.028,10110,7790,10110,7260,57.5,202200,150500.0,150441.04013447242,25.568743818001977,51700.0,130,25-30%,50-100k,80k+,50-60
1964,127500,0.04,0.028,10310,7990,10310,7460,57.5,206200,154500.0,154442.56757448503,25.07274490785645,51700.0,117,25-30%,50-100k,80k+,50-60
1964,132500,0.04,0.028,10510,8190,10510,7660,57.5,210200,158500.0,158444.01784892695,24.595623215984777,51700.0,70,20-25%,50-100k,80k+,50-60
1964,137500,0.04,0.028,10710,8390,10710,7860,57.5,214200,162500.0,162445.39666290022,24.136321195144724,51700.0,81,20-25%,50-100k,80k+,50-60
1964,142500,0.04,0.028,10910,8590,10910,8060,57.5,218200,166500.0,166446.70917249084,23.69385884509624,51700.0,72,20-25%,50-100k,80k+,50-60
1964,147500,0.04,0.028,11110,8790,11110,8260,57.5,222200,170500.0,170447.960049273,23.26732673267327,51700.0,61,20-25%,50-100k,80k+,50-60
1964,200000,0.04,0.028,13220,10900,13220,10370,57.5,264400,212700.0,212658.28869543012,19.553706505295008,51700.0,309,15-20%,50-100k,80k+,50-60
1959,2500,0.04,0.028,140,130,140,110,62.5,2800,2400.0,2394.7270666946115,14.285714285714286,400.0,310,10-15%,0-50k,0-20k,60-70
1959,7500,0.04,0.028,440,400,440,350,62.5,8800,7500.0,7489.461188123713,14.772727272727273,1300.0,451,10-15%,0-50k,0-20k,60-70
1959,12500,0.04,0.028,750,680,750,600,62.5,15000,12800.0,12784.194056638931,14.666666666666666,2200.0,461,10-15%,0-50k,0-20k,60-70
1959,17500,0.04,0.028,1060,950,1060,840,62.5,21200,17900.0,17878.631812555243,15.566037735849056,3300.0,487,15-20%,0-50k,0-20k,60-70
1959,22500,0.04,0.028,1350,1220,1350,1080,62.5,27000,23000.0,22973.062623027523,14.814814814814815,4000.0,590,10-15%,0-50k,20-40k,60-70
1959,27500,0.04,0.028,1660,1500,1660,1330,62.5,33200,28300.0,28267.72046558166,14.759036144578314,4900.0,579,10-15%,0-50k,20-40k,60-70
1959,32500,0.04,0.028,1960,1770,1960,1570,62.5,39200,33400.0,33362.14469685867,14.795918367346939,5800.0,835,10-15%,0-50k,20-40k,60-70
1959,37500,0.04,0.028,2260,2030,2260,1800,62.5,45200,38300.0,38256.34112952059,15.265486725663717,6900.0,643,15-20%,0-50k,20-40k,60-70
1959,42500,0.04,0.028,2560,2180,2560,1950,62.5,51200,41300.0,41259.51793728036,19.3359375,9900.0,1166,15-20%,0-50k,40-60k,60-70
1959,47500,0.04,0.028,2870,2320,2870,2090,62.5,57400,44100.0,44062.09208799882,23.170731707317074,13300.0,1035,20-25%,0-50k,40-60k,60-70
1959,52500,0.04,0.028,3180,2460,3180,2230,62.5,63600,46900.0,46864.35824572234,26.257861635220127,16700.0,934,25-30%,0-50k,40-60k,60-70
1959,57500,0.04,0.028,3470,2590,3470,2360,62.5,69400,49500.0,49466.23255557615,28.67435158501441,19900.0,969,25-30%,0-50k,40-60k,60-70
1959,62500,0.04,0.028,3600,2700,3600,2470,62.5,72000,51700.0,51667.671019919275,28.194444444444443,20300.0,907,25-30%,0-50k,60-80k,60-70
1959,67500,0.04,0.028,3700,2790,3700,2560,62.5,74000,53500.0,53468.75981559771,27.7027027027027,20500.0,528,25-30%,0-50k,60-80k,60-70
1959,72500,0.04,0.028,3790,2880,3790,2650,62.5,75800,55300.0,55269.7776297,27.04485488126649,20500.0,487,25-30%,0-50k,60-80k,60-70
1959,77500,0.04,0.028,3880,2970,3880,2740,62.5,77600,57100.0,57070.73118724328,26.417525773195877,20500.0,373,25-30%,0-50k,60-80k,60-70
1959,82500,0.04,0.028,3970,3060,3970,2830,62.5,79400,58900.0,58871.62638938581,25.818639798488665,20500.0,310,25-30%,0-50k,80k+,60-70
1959,87500,0.04,0.028,4060,3160,4060,2930,62.5,81200,60900.0,60872.55892045314,25.0,20300.0,320,25-30%,0-50k,80k+,60-70
1959,92500,0.04,0.028,4150,3250,4150,3020,62.5,83000,62700.0,62673.34727657427,24.457831325301203,20300.0,262,20-25%,0-50k,80k+,60-70
1959,97500,0.04,0.028,4240,3340,4240,3110,62.5,84800,64500.0,64474.091585327515,23.93867924528302,20300.0,213,20-25%,0-50k,80k+,60-70
1959,102500,0.04,0.028,4330,3430,4330,3200,62.5,86600,66300.0,66274.79543908991,23.44110854503464,20300.0,185,20-25%,0-50k,80k+,60-70
1959,107500,0.04,0.028,4430,3520,4430,3290,62.5,88600,68100.0,68075.46204981643,23.13769751693002,20500.0,153,20-25%,0-50k,80k+,60-70
1959,112500,0.04,0.028,4520,3610,4520,3380,62.5,90400,69900.0,69876.09429811216,22.67699115044248,20500.0,142,20-25%,0-50k,80k+,60-70
1959,117500,0.04,0.028,4610,3700,4610,3470,62.5,92200,71700.0,71676.69477489819,22.234273318872017,20500.0,106,20-25%,0-50k,80k+,60-70
1959,122500,0.04,0.028,4700,3790,4700,3560,62.5,94000,73500.0,73477.26581694177,21.80851063829787,20500.0,93,20-25%,0-50k,80k+,60-70
1959,127500,0.04,0.028,4790,3880,4790,3650,62.5,95800,75300.0,75277.80953728207,21.39874739039666,20500.0,76,20-25%,0-50k,80k+,60-70
1959,132500,0.04,0.028,4880,3980,4880,3750,62.5,97600,77300.0,77278.38395072515,20.799180327868854,20300.0,55,20-25%,0-50k,80k+,60-70
1959,137500,0.04,0.028,4970,4070,4970,3840,62.5,99400,79100.0,79078.87607003542,20.422535211267604,20300.0,37,20-25%,0-50k,80k+,60-70
1959,142500,0.04,0.028,5060,4160,5060,3930,62.5,101200,80900.0,80879.34627585184,20.059288537549406,20300.0,38,20-25%,0-50k,80k+,60-70
1959,147500,0.04,0.028,5150,4250,5150,4020,62.5,103000,82700.0,82679.79600026437,19.70873786407767,20300.0,42,15-20%,0-50k,80k+,60-70
1959,200000,0.04,0.028,6110,5210,6110,4980,62.5,122200,101900.0,101883.60399245637,16.612111292962357,20300.0,265,15-20%,0-50k,80k+,60-70
1956,2500,0.04,0.028,40,40,40,30,65.5,800,700.0,695.4639219751655,12.5,100.0,300,10-15%,0-50k,0-20k,60-70
1956,7500,0.04,0.028,140,130,140,120,65.5,2800,2500.0,2498.7363030795086,10.714285714285714,300.0,378,10-15%,0-50k,0-20k,60-70
1956,12500,0.04,0.028,240,230,240,210,65.5,4800,4400.0,4397.127604270813,8.333333333333334,400.0,376,5-10%,0-50k,0-20k,60-70
1956,17500,0.04,0.028,340,330,340,310,65.5,6800,6400.0,6398.025801902382,5.882352941176471,400.0,367,5-10%,0-50k,0-20k,60-70
1956,22500,0.04,0.028,440,420,440,400,65.5,8800,8200.0,8198.459319267884,6.818181818181818,600.0,434,5-10%,0-50k,20-40k,60-70
1956,27500,0.04,0.028,540,520,540,490,65.5,10800,10100.0,10097.185372500977,6.481481481481482,700.0,358,5-10%,0-50k,20-40k,60-70
1956,32500,0.04,0.028,640,610,640,580,65.5,12800,11900.0,11897.61127162305,7.03125,900.0,384,5-10%,0-50k,20-40k,60-70
1956,37500,0.04,0.028,740,710,740,670,65.5,14800,13800.0,13796.337852683024,6.756756756756757,1000.0,319,5-10%,0-50k,20-40k,60-70
1956,42500,0.04,0.028,840,780,840,740,65.5,16800,15200.0,15196.675286610762,9.523809523809524,1600.0,478,5-10%,0-50k,40-60k,60-70
1956,47500,0.04,0.028,940,860,940,820,65.5,18800,16800.0,16796.9920267316,10.638297872340425,2000.0,367,10-15%,0-50k,40-60k,60-70
1956,52500,0.04,0.028,1040,940,1040,900,65.5,20800,18400.0,18397.253658669553,11.538461538461538,2400.0,308,10-15%,0-50k,40-60k,60-70
1956,57500,0.04,0.028,1140,1010,1140,970,65.5,22800,19800.0,19797.447888279923,13.157894736842104,3000.0,393,10-15%,0-50k,40-60k,60-70
1956,62500,0.04,0.028,1190,1060,1190,1020,65.5,23800,20800.0,20797.570610760842,12.605042016806722,3000.0,351,10-15%,0-50k,60-80k,60-70
1956,67500,0.04,0.028,1220,1090,1220,1050,65.5,24400,21400.0,21397.63873734744,12.295081967213115,3000.0,201,10-15%,0-50k,60-80k,60-70
1956,72500,0.04,0.028,1250,1120,1250,1080,65.5,25000,22000.0,21997.703146927946,12.0,3000.0,217,10-15%,0-50k,60-80k,60-70
1956,77500,0.04,0.028,1280,1150,1280,1110,65.5,25600,22600.0,22597.76413565015,11.71875,3000.0,179,10-15%,0-50k,60-80k,60-70
1956,82500,0.04,0.028,1310,1180,1310,1140,65.5,26200,23200.0,23197.82196901309,11.450381679389313,3000.0,144,10-15%,0-50k,80k+,60-70
1956,87500,0.04,0.028,1340,1210,1340,1170,65.5,26800,23800.0,23797.87688573222,11.194029850746269,3000.0,178,10-15%,0-50k,80k+,60-70
1956,92500,0.04,0.028,1370,1240,1370,1200,65.5,27400,24400.0,24397.929101033806,10.94890510948905,3000.0,147,10-15%,0-50k,80k+,60-70
1956,97500,0.04,0.028,1400,1270,1400,1230,65.5,28000,25000.0,24997.978809474957,10.714285714285714,3000.0,114,10-15%,0-50k,80k+,60-70
1956,102500,0.04,0.028,1430,1300,1430,1260,65.5,28600,25600.0,25598.02618736696,10.48951048951049,3000.0,117,10-15%,0-50k,80k+,60-70
1956,107500,0.04,0.028,1460,1330,1460,1290,65.5,29200,26200.0,26198.07139486511,10.273972602739725,3000.0,64,10-15%,0-50k,80k+,60-70
1956,112500,0.04,0.028,1490,1360,1490,1320,65.5,29800,26800.0,26798.114577777975,10.06711409395973,3000.0,86,10-15%,0-50k,80k+,60-70
1956,117500,0.04,0.028,1520,1390,1520,1350,65.5,30400,27400.0,27398.155869138813,9.868421052631579,3000.0,57,5-10%,0-50k,80k+,60-70
1956,122500,0.04,0.028,1550,1420,1550,1380,65.5,31000,28000.0,27998.19539057461,9.67741935483871,3000.0,52,5-10%,0-50k,80k+,60-70
1956,127500,0.04,0.028,1580,1450,1580,1410,65.5,31600,28600.0,28598.233253503397,9.49367088607595,3000.0,39,5-10%,0-50k,80k+,60-70
1956,132500,0.04,0.028,1610,1480,1610,1440,65.5,32200,29200.0,29198.269560182944,9.316770186335404,3000.0,34,5-10%,0-50k,80k+,60-70
1956,137500,0.04,0.028,1640,1510,1640,1470,65.5,32800,29800.0,29798.304404633545,9.146341463414634,3000.0,31,5-10%,0-50k,80k+,60-70
1956,142500,0.04,0.028,1670,1540,1670,1500,65.5,33400,30400.0,30398.337873451106,8.982035928143713,3000.0,19,5-10%,0-50k,80k+,60-70
1956,147500,0.04,0.028,1700,1570,1700,1530,65.5,34000,31000.0,30998.370046525513,8.823529411764707,3000.0,22,5-10%,0-50k,80k+,60-70
1956,200000,0.04,0.028,2010,1890,2010,1850,65.5,40200,37400.0,37398.64898780664,6.965174129353234,2800.0,124,5-10%,0-50k,80k+,60-70
